id,country_code,indicator_1,indicator_1_name,indicator_2,indicator_2_name,year,value_1,value_2,expected_correlation,statistical_confidence,llm_is_anomaly,llm_confidence,llm_explanation,assessed_at,review_status,review_note,reviewed_at,NTL_Radiance
37,COL,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2009,3.45627065154005,1077.28348556921,0.4765035367934318,0.5153926401444945,0.0,0.85,"The observed correlation of 0.477 is moderate and plausible for COL, reflecting complex economic factors. The specific values align with historical trends for that period and country, suggesting no genuine data integrity issue.",2026-04-14 20:20:10,dismissed,,2026-04-14 20:20:30,0.8985924563006548
39,CUW,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2013,-0.0497229528681824,5031.78999102859,-0.3599938667167177,0.8050703718751185,0.0,0.85,"Negative FDI inflows can occur during economic crises or policy shifts, while power consumption remains stable or grows. The weak negative correlation is plausible given these divergent economic dynamics.",2026-04-14 20:20:34,dismissed,,2026-04-14 20:20:40,
40,CZE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2003,2.01250274928445,6074.84914162236,0.0284743208400753,1.0,0.0,0.85,The weak expected correlation (0.028) is plausible as FDI inflows and per capita power consumption are not strongly linked in the short term. Economic factors like industrial structure and energy policy can cause these indicators to vary independently.,2026-04-14 20:20:47,dismissed,,2026-04-14 20:20:56,9.671580167444292
41,CZE,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2006,4.56488300562003,6528.53015044089,0.0284743208400753,0.6909474162810794,0.0,0.85,"Czech Republic's FDI inflows and per capita power consumption are not strongly correlated due to differing economic drivers. FDI reflects capital investment, while power consumption depends on industrial structure and energy efficiency. The near-zero correlation is plausible and not an integrity issue.",2026-04-14 20:20:51,dismissed,,2026-04-14 20:21:04,10.071899454744344
43,DEU,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2020,4.48523547812751,6367.10502947955,0.0556690308060024,0.5209154448254499,0.0,0.85,"Germany's high FDI inflows reflect its role as a global financial hub, while low per capita power consumption aligns with its energy-efficient industrial base. The weak correlation is plausible given these structural economic factors.",2026-04-14 20:20:59,dismissed,,2026-04-14 20:21:09,1.5497423698634125
42,DEU,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2001,2.89610853662771,6762.65339646636,0.0556690308060024,1.0,0.0,0.85,"Germany's high FDI inflows reflect its role as a global financial hub, while low per capita power consumption aligns with its energy-efficient industrial base. The weak correlation is plausible given these structural economic factors rather than indicating data errors.",2026-04-14 20:20:58,dismissed,,2026-04-14 20:21:19,12.00659415748008
44,DNK,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2011,3.93792637361731,6165.97361994424,0.1659045129706757,0.7746817848264693,0.0,0.85,The weak positive correlation (0.166) is plausible given that FDI inflows and per capita power consumption can be influenced by diverse economic factors. Small sample size or unique structural conditions in 2011 may explain the deviation from expected patterns.,2026-04-14 20:21:19,dismissed,,2026-04-14 20:21:26,9.318708921268211
45,DOM,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),1996,0.735680171267024,638.126184660223,0.6315148659370333,0.5166728846429519,0.0,0.85,"Low FDI inflows in 1996 were common for developing economies with limited infrastructure. Low per capita power consumption aligns with economic development levels, explaining the weak correlation.",2026-04-14 20:21:26,dismissed,,2026-04-14 20:21:30,3.005943935797142
46,DOM,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2004,4.18629057899448,1168.93204224718,0.6315148659370333,0.6975733620073284,0.0,0.85,"The observed correlation of 0.632 is plausible for DOM in 2004, as FDI inflows and per capita power consumption often correlate positively in developing economies. The flagged data point likely reflects a genuine economic relationship rather than an integrity issue.",2026-04-14 20:21:29,dismissed,,2026-04-14 20:21:35,3.2891124675590477
47,DZA,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2001,1.87349238167778,711.813944308139,-0.0441983616877256,0.5196900912503034,0.0,0.85,"Algeria's FDI inflows were low relative to GDP in 2001 due to political instability and sanctions, while per capita power consumption remained moderate. The near-zero correlation is plausible given these independent economic drivers rather than a genuine data error.",2026-04-14 20:21:33,dismissed,,2026-04-14 20:21:49,0.5058853437500143
48,DZA,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2016,0.906300705997455,1470.35348531547,-0.0441983616877256,0.5589602477669414,0.0,0.85,Algeria's low FDI inflows and moderate per capita power consumption are consistent with its economic profile. The near-zero expected correlation is plausible given these indicators often move independently in developing economies.,2026-04-14 20:21:36,dismissed,,2026-04-14 20:21:53,0.4130345294404484
50,EGY,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2008,5.8314126186488,1360.32477759888,0.2625190382588622,0.5073835395167351,0.0,0.85,"Egypt's 2008 FDI inflows were exceptionally high due to major infrastructure projects, while per capita power consumption remained moderate due to energy efficiency and industrial demand. The weak correlation reflects Egypt's unique economic structure where foreign investment did not immediately translate to increased domestic energy consumption.",2026-04-14 20:21:49,dismissed,,2026-04-14 20:21:58,2.2093071558427897
52,EGY,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2010,2.91601657550141,1611.5507866759,0.2625190382588622,0.5234584911276984,0.0,0.85,Egypt's FDI inflows and per capita power consumption are driven by distinct economic factors. The low correlation reflects that FDI is not the primary driver of Egypt's energy consumption patterns.,2026-04-14 20:21:55,dismissed,,2026-04-14 20:21:59,3.001268830482251
51,EGY,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2009,3.54835118019574,1422.61340119401,0.2625190382588622,0.6148800422308384,0.0,0.85,"Egypt's 2009 FDI inflows were unusually high due to major infrastructure projects, while power consumption remained moderate due to energy efficiency initiatives. The weak correlation reflects Egypt's unique economic context where foreign investment did not directly drive per capita electricity use.",2026-04-14 20:21:53,dismissed,,2026-04-14 20:22:01,2.351876056752092
49,ECU,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2008,1.7294958127597,980.775429390275,-0.5307651975483386,0.860244914534265,0.0,0.85,"ECU's economy likely experienced a negative correlation due to economic downturns in 2008, where reduced investment coincided with lower energy consumption. The observed correlation aligns with typical macroeconomic patterns during recessions, not indicating data errors.",2026-04-14 20:21:42,dismissed,,2026-04-14 20:22:07,1.6999293794223944
53,ESP,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2001,4.62197940241983,5422.34433278176,0.3404589043180965,0.559695356201755,0.0,0.85,The observed correlation of 0.340 is plausible given that FDI inflows and per capita power consumption can be positively correlated in developing economies. The specific values for ESP in 2001 do not inherently contradict this relationship.,2026-04-14 20:22:02,dismissed,,2026-04-14 20:22:11,6.960693232069023
54,EST,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2006,10.3265683442585,5869.42478894573,0.1284502913895383,0.5691558056788435,0.0,0.85,The low correlation is plausible as FDI inflows and per capita power consumption are influenced by diverse economic factors. Estonia's 2006 data reflects a developing economy where industrialization and energy use patterns may not align strongly with foreign investment levels.,2026-04-14 20:22:11,dismissed,,2026-04-14 20:22:20,2.7319496546151933
55,EST,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2023,12.540812828973,5722.16311047475,0.1284502913895383,0.8492995243294627,0.0,0.85,The weak positive correlation (0.128) is plausible as FDI and per capita power consumption are influenced by diverse economic factors. High FDI may not always correlate strongly with energy use if investment targets sectors with low energy intensity.,2026-04-14 20:22:14,dismissed,,2026-04-14 20:22:28,0.9347236809723031
57,ETH,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2021,3.90520609771909,83.8801247645011,0.4318501420118976,0.6438432980987984,0.0,0.85,"Ethereum (ETH) is a cryptocurrency, not a country, so GDP and foreign direct investment are not applicable. The data likely represents a mislabeled or erroneous entry where a country's data was incorrectly attributed to ETH.",2026-04-14 20:22:25,dismissed,,2026-04-14 20:22:33,0.28946132543300296
56,ETH,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2018,4.03228222144798,91.919211356599,0.4318501420118976,0.6251162949827684,0.0,0.85,Economic indicators often show weak or context-dependent correlations due to country-specific factors. Ethiopia's 2018 data reflects unique development dynamics where FDI and per capita energy use may not align with global patterns. The low correlation is plausible given regional economic structures.,2026-04-14 20:22:22,dismissed,,2026-04-14 20:22:37,0.22136790460452485
58,FRA,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2003,2.30782482603352,7528.93319992472,0.3427917584230008,0.5030116424353753,0.0,0.85,The observed correlation may be weak due to FRA's unique economic structure as a major financial hub with high capital inflows but moderate energy consumption. Financial centers often show low correlation between FDI and power use compared to industrial economies.,2026-04-14 20:22:36,dismissed,,2026-04-14 20:22:40,
60,GBR,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2020,5.77039185007421,4511.02720843821,0.4283378609783548,0.7821042293119196,0.0,0.85,"The negative correlation between FDI inflows and per capita power consumption in 2020 is plausible. FDI often targets sectors like technology or services, which may not correlate strongly with traditional energy-intensive industries.",2026-04-16 18:37:47,dismissed,,2026-04-16 18:38:15,1.9234049660589885
61,GEO,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),1997,6.90780807482052,1331.52088329123,0.1104129974861977,1.0,0.0,0.85,"GEO's 1997 data shows low FDI and moderate power consumption, which aligns with its developing economy status. The weak expected correlation (0.11) is plausible given diverse economic drivers. No genuine integrity issue detected.",2026-04-16 18:38:03,dismissed,,2026-04-16 18:44:53,0.3969119585128664
66,GNQ,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2001,64.3841007471897,165.369494129383,-0.4095947218002901,1.0,0.0,0.85,"GNQ (Ghana) experienced high FDI inflows in 2001 due to economic reforms and mining investments, while per capita power consumption remained low due to limited infrastructure. The negative correlation reflects that capital-intensive industries attract FDI but may not immediately increase domestic power consumption.",2026-04-16 18:44:49,dismissed,,2026-04-16 18:45:07,0.2708577747916153
67,GRC,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2007,0.622837777539062,5701.33085359398,0.1418103473720722,0.9876424586528432,0.0,0.85,"The weak positive correlation (0.142) is plausible given that FDI inflows and per capita power consumption can vary independently across countries. Economic development stages and policy differences often decouple these indicators, making the observed values consistent with global patterns.",2026-04-16 18:44:59,dismissed,,2026-04-16 18:45:17,6.043283079941447
68,GRC,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2013,1.24506178790059,5028.99579406178,0.1418103473720722,0.7515564160216259,0.0,0.85,The weak positive correlation (0.142) is plausible given that FDI inflows and per capita power consumption can vary independently due to differing industrial structures and energy policies. The slight deviation from expected patterns may reflect unique economic conditions in 2013 rather than data errors.,2026-04-16 18:45:02,dismissed,,2026-04-16 18:45:22,7.190827557317938
63,GHA,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2006,3.04529018468516,284.800350267106,-0.1459494067882358,0.6795642494869591,0.0,0.85,"Ghana's high FDI inflows in 2006 reflected major mining investments, while low per capita power consumption was typical for developing nations. The weak negative correlation is plausible as FDI often targets sectors with minimal energy needs, not necessarily power consumption.",2026-04-16 18:38:24,dismissed,,2026-04-16 18:45:28,0.5095388299658397
62,GHA,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),1999,3.15750877559549,348.357565359211,-0.1459494067882358,0.6312082129842184,0.0,0.85,The negative correlation is plausible as FDI often attracts capital-intensive industries that may not align with per capita power consumption patterns. Economic development stages in 1999 Ghana could explain this relationship without indicating data errors.,2026-04-16 18:38:20,dismissed,,2026-04-16 18:45:38,0.5803545818988944
65,GNQ,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),1998,74.1238969100452,63.915295086005,-0.4095947218002901,0.5683492513410148,0.0,0.85,"GNQ (Ghana) experienced high FDI inflows in 1998 due to economic reforms and mining investments. High FDI often correlates with increased power consumption, not a negative relationship. The expected negative correlation is theoretically incorrect for this context.",2026-04-16 18:44:45,dismissed,,2026-04-16 18:45:42,0.33919250208586277
59,GAB,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2015,0.289976985604188,965.218332876855,0.8155145965602513,0.7029997770198092,,,,,dismissed,,2026-04-16 18:46:06,0.16092425905628996
64,GHA,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2008,9.46643908231485,253.113965697078,-0.1459494067882358,0.602673314240648,,,,,dismissed,,2026-04-16 18:46:09,0.33676536442538374
70,HKG,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2020,34.0497513548395,6193.15599518781,0.749265969100328,0.7083288682100478,0.0,0.85,"High FDI inflows in 2020 likely drove economic growth, increasing per capita power consumption. The observed correlation aligns with this causal mechanism, not an anomaly.",2026-04-16 18:46:04,dismissed,,2026-04-16 18:46:17,
69,HKG,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2001,18.4716176291754,5916.32783760035,0.749265969100328,0.5574604723604972,0.0,0.85,"High FDI inflows in 2001 likely drove economic growth, increasing per capita power consumption. The expected positive correlation holds, so the flagged conflict is likely a misinterpretation of the data relationship.",2026-04-16 18:46:01,dismissed,,2026-04-16 18:46:19,
71,HRV,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2015,0.95816964866459,3947.75665536614,0.4478918323659965,0.8085525705611097,0.0,0.85,"The low FDI inflow relative to GDP may reflect Croatia's 2015 economic context, where energy consumption per capita remained stable despite limited foreign investment. The weak correlation is plausible given that energy use depends on industrial structure and population size, not solely on FDI levels.",2026-04-16 18:46:26,dismissed,,2026-04-16 18:46:36,1.1393728527756966
72,HTI,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2011,0.91476918408797,84.6200830587971,0.4375811782751637,0.8900404041106459,0.0,0.85,The apparent conflict likely stems from data aggregation errors or unit mismatches rather than a genuine economic contradiction. HTI's 2011 economic context may involve specific regional factors affecting both indicators independently.,2026-04-16 18:46:43,dismissed,,2026-04-16 18:47:22,1.138958030013533
74,HUN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2021,18.2639108972104,4757.79498806554,0.0777363108811832,1.0,0.0,0.85,"HUN's high FDI inflows reflect targeted foreign investment in energy sectors, while low per capita power consumption indicates energy efficiency. These factors can coexist without violating economic logic, so the flagged correlation is not a genuine integrity issue.",2026-04-16 18:47:06,dismissed,,2026-04-16 18:47:31,1.2303570197449227
76,IDN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2016,0.487372471368879,907.717733163991,0.3360486798575277,0.977199289738749,0.0,0.85,"The low FDI share (0.49% GDP) and moderate per capita power consumption (908 kWh) are consistent with a developing economy where industrialization is limited. The expected positive correlation holds because both metrics reflect economic development levels, and the observed values align with typical patterns for such economies.",2026-04-16 18:47:18,dismissed,,2026-04-16 18:47:41,0.18190560611689466
79,IND,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2021,1.41217101040888,963.363913685612,0.521739334039578,0.7780872450615856,0.0,0.85,"India's FDI inflows and per capita power consumption are positively correlated, but the observed correlation (0.522) is moderate, not strong. This is plausible given India's diverse economic structure and varying energy efficiency across sectors. The data point does not represent a genuine integrity issue.",2026-04-16 18:47:37,dismissed,,2026-04-16 18:47:57,0.9837180575645764
80,IND,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2023,0.771919134264091,1181.63126786529,0.521739334039578,0.8841245127790393,0.0,0.85,"India's high FDI inflows reflect strong foreign investment in manufacturing and services, while per capita power consumption remains moderate due to population size and energy efficiency. The observed correlation is plausible given these structural economic factors, not an integrity error.",2026-04-16 18:47:41,dismissed,,2026-04-16 18:48:11,1.1935653193918268
83,IRN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2003,1.89418626211609,1870.93550701519,0.2076754180328031,0.7712435826647489,0.0,0.85,"The observed correlation is plausible given IRN's unique economic context in 2003, where limited industrialization and reliance on traditional energy sources may have decoupled FDI from power consumption. Data quality issues are unlikely given the precision of the values.",2026-04-16 18:48:02,dismissed,,2026-04-16 18:48:19,2.214884646428671
84,ISR,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2007,4.76393877718242,7003.24508015209,0.6700481764178684,1.0,0.0,0.85,The observed correlation of 0.670 is plausible given that both FDI inflows and per capita electricity consumption are economic development indicators that typically move together. The specific values for ISR in 2007 are consistent with a developing economy experiencing growth in both sectors.,2026-04-16 18:48:17,dismissed,,2026-04-16 18:48:21,19.064497288959856
81,IRL,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2009,22.827608853053,5959.59540280572,0.2275596657850143,1.0,0.0,0.85,"The high FDI inflow percentage (22.8%) is plausible for 2009, potentially reflecting a temporary economic stimulus or crisis response. Electric power consumption per capita (5960 kWh) is also reasonable for that period. The weak expected correlation (0.228) may not hold due to unique regional economic conditions or data measurement variations.",2026-04-16 18:47:52,dismissed,,2026-04-16 18:48:32,6.614797850759433
85,ITA,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2009,0.751632233908177,5326.90087460336,0.5042838361035477,0.7914273017208981,0.0,0.85,"ITA's low FDI inflows relative to GDP may reflect its status as a small, service-oriented economy with limited industrial investment. Low per capita electricity consumption is consistent with a developing economy's energy infrastructure. The weak correlation is plausible given Italy's unique economic structure.",2026-04-16 18:48:26,dismissed,,2026-04-16 18:48:43,16.204917646217275
87,JOR,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2007,15.3248262609959,1634.19203726491,0.3097106227846663,1.0,0.0,0.85,"JOR (Jordan) experienced high FDI inflows due to foreign investment in infrastructure and services, while per capita power consumption remained moderate due to energy efficiency policies and limited industrial base. The observed correlation is plausible given these specific economic conditions rather than indicating a data error.",2026-04-16 18:48:40,dismissed,,2026-04-16 18:48:50,2.6652257265925594
78,IND,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2020,2.40620322673636,901.399579163301,0.521739334039578,0.6744922120166154,0.0,0.85,"India's FDI inflows and per capita power consumption are positively correlated, but 2020 saw a sharp decline in FDI due to global pandemic disruptions. This temporary anomaly explains the apparent conflict with the expected correlation pattern.",2026-04-16 18:47:34,dismissed,,2026-04-16 18:48:54,0.9073327097239163
86,JAM,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2008,10.0413036123443,1175.13900430542,0.2806379193168343,1.0,0.0,0.85,"Jamaica's high FDI inflows in 2008 were driven by mining and tourism, while per capita power consumption remained moderate due to energy efficiency and limited industrial base. The weak positive correlation (0.281) is plausible given these sector-specific dynamics rather than indicating data errors.",2026-04-16 18:48:34,dismissed,,2026-04-16 18:49:06,7.013039623801539
91,JPN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2021,0.695100892094565,7960.01209182637,0.1279695410263619,1.0,0.0,0.85,"Japan's low FDI inflows reflect its mature, closed economy, while high per capita power consumption stems from industrial demand and energy-intensive manufacturing. The weak correlation is plausible given these structural factors rather than indicating data errors.",2026-04-16 18:49:02,dismissed,,2026-04-16 18:49:14,1.672456293495571
82,IRL,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2016,26.1253590357369,5830.06944348211,0.2275596657850143,0.6557482660125077,0.0,0.85,"High FDI inflows often correlate with robust economic growth, which typically increases per capita energy consumption. The observed correlation of 0.228 is weak but plausible given that FDI's impact varies by sector and regional development stage.",2026-04-16 18:47:56,dismissed,,2026-04-16 18:49:18,0.9519057485892398
73,HUN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2017,-8.6313549623639,4352.6330875371,0.0777363108811832,0.59932300884473,0.0,0.85,"Hungary's negative FDI in 2017 reflects a temporary economic downturn, while power consumption remained stable due to industrial demand. The weak correlation is plausible given that FDI volatility does not always align with energy use patterns in transition economies.",2026-04-16 18:47:02,dismissed,,2026-04-16 18:49:26,1.0194357999968884
99,KWT,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),1994,6.11378094094887,12588.6150901157,-0.063652997891962,1.0,0.0,0.85,"The weak negative correlation is plausible as FDI inflows and per capita power consumption are not strongly inversely related. Economic development in 1994 likely involved simultaneous growth in both metrics, making the slight negative correlation statistically insignificant and consistent with historical data patterns.",2026-04-16 18:50:15,dismissed,,2026-04-16 19:15:06,14.176050447593832
100,LBN,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),1998,6.5802246247728,2425.57245016539,0.4961627305516116,1.0,0.0,0.85,The observed correlation may be weak due to data sparsity or unique economic conditions in LBN during 1998. Foreign direct investment and per capita power consumption can vary independently based on sectoral development and infrastructure priorities.,2026-04-16 18:50:31,dismissed,,2026-04-16 19:15:13,18.523212169957723
103,LKA,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),1997,2.84957994822129,232.62568362907,-0.1286248074741735,1.0,0.0,0.85,"The negative correlation is plausible as FDI inflows often correlate with economic development, while per capita power consumption may be low in developing economies. The specific values for LKA in 1997 are consistent with its economic profile at that time.",2026-04-16 18:52:04,dismissed,,2026-04-16 19:15:20,2.4590802636444042
108,LUX,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",EG.USE.ELEC.KH.PC,Electric power consumption (kWh per capita),2019,234.310617307358,12309.6575650684,0.1658866199812499,1.0,0.0,0.85,"Luxembourg's exceptionally high FDI inflows (234% GDP) in 2019, driven by its financial sector, can coexist with moderate per capita electricity use. The weak expected correlation (0.166) is plausible given FDI's dominance over industrial activity in this economy.",2026-04-16 18:53:02,dismissed,,2026-04-16 19:15:26,3.526126977754556
